,hospital,latitude,longitude,City_x,City_y,City
970,"2150 Pennsylvania Ave NW,Washington, DC 20037",38.901634,-77.048558,Washington,Washington,Washington
971,"1012 14th St. NW, Suite 1500,,Washington, DC 20005",38.903203,-77.032397,Washington,Washington,Washington
972,"5255 Loughboro Rd NW,Washington, DC 20016",38.936167,-77.108831,Washington,Washington,Washington
973,"2450 N St NW,Washington, DC 20037",38.90701,-77.052703,Washington,Washington,Washington
974,"5226 Dawes Ave,Alexandria, VA 22311",38.839668,-77.119213,Alexandria,Alexandria,Alexandria
975,"3237 M St NW,Washington, DC 20007",38.905384,-77.064077,Washington,Washington,Washington
976,"2000 K St NW,Washington, DC 20006",38.902133,-77.045241,Washington,Washington,Washington
977,"1400 16h St Nw  Washington Dc Suite 101,Washington, DC 20036",,,Washington,Washington,Washington
978,"502 West Broad Street, #2,Falls Church, VA 22046",38.88736,-77.178576,ArlingtonVA,ArlingtonVA,ArlingtonVA
979,"2960 Sleepy Hollow Rd,Falls Church, VA 22044",38.870178,-77.158591,ArlingtonVA,ArlingtonVA,ArlingtonVA
980,"1001 Connecticut Ave NW,Washington, DC 20036",38.902702,-77.038923,Washington,Washington,Washington
981,"3301 New Mexico Ave NW Ste 106,Washington, DC 20016",38.933654,-77.085119,Washington,Washington,Washington
982,"1150 Varnum St NE,Washington, DC 20017",38.943287,-76.991229,Washington,Washington,Washington
983,"1310 Southern Ave SE 1st Fl,Washington, DC 20032",38.835827,-76.984911,Washington,Washington,Washington
984,"110 Irving St NW,Washington, DC 20010",38.92955,-77.016343,Washington,Washington,Washington
985,"2041 Georgia Ave NW,Washington, DC 20060",38.91781,-77.020923,Washington,Washington,Washington
986,"111 Michigan Ave NW,Washington, DC 20010",38.927273,-77.014246,Washington,Washington,Washington
987,"4316 Evergreen Ln Ste L,Annandale, VA 22003",38.83049,-77.186485,ArlingtonVA,ArlingtonVA,ArlingtonVA
988,"4601 Martin Luther King Jr Ave SW,Washington, DC 20032",38.824859,-77.013228,Washington,Washington,Washington
989,"102 Irving St NW,Washington, DC 20010",38.930655,-77.014418,Washington,Washington,Washington
990,"2112 Georgia Ave NW,Washington, DC 20001",38.918201,-77.022453,Washington,Washington,Washington
991,"211 North Union Street, Suite 100,Alexandria, VA 22314",38.806051,-77.039698,Alexandria,Alexandria,Alexandria
992,"223 7th St NE,Washington, DC 20002",38.893075,-76.995829,Washington,Washington,Washington
993,"5454 Wisconsin Ave Ste 1725,Chevy Chase, MD 20815",38.962746,-77.087029,ArlingtonVA,ArlingtonVA,ArlingtonVA
994,"1100 Alabama Ave SE,Washington, DC 20032",38.848273,-76.988407,Washington,Washington,Washington
995,"8110 Gatehouse Rd,Falls Church, VA 22042",38.869562,-77.224954,ArlingtonVA,ArlingtonVA,ArlingtonVA
996,"6825 16th St NW,Washington, DC 20306",38.976907,-77.032644,Washington,Washington,Washington
997,"4719 Kampden Ln,Bethesda, MD 20814",38.989441,-77.118791,ArlingtonVA,ArlingtonVA,ArlingtonVA
998,"Washington 20001,Washington, DC 20001",42.879277,-78.874689,Washington,Washington,Washington
999,"700 2nd St NE,Washington, DC 20002",38.899434,-77.004019,Washington,Washington,Washington
1000,"3300 Gallows Rd,Falls Church, VA 22042",38.856875,-77.227712,ArlingtonVA,ArlingtonVA,ArlingtonVA
1001,"50 Irving St NW,Washington, DC 20422",38.928582,-77.010407,Washington,Washington,Washington
1002,"801 9th St NW # 801-C,Washington, DC 20001",38.900313,-77.023616,Washington,Washington,Washington
1003,"1737 King St Ste 110,Alexandria, VA 22314",38.806698,-77.058723,Alexandria,Alexandria,Alexandria
1004,"4228 Wisconsin Ave NW,Washington, DC 20016",38.94391,-77.077965,Washington,Washington,Washington
1005,"309 S Washington St,Alexandria, VA 22314",38.802325,-77.047756,Alexandria,Alexandria,Alexandria
1006,"6861 Elm St  McLean  Va Suite 3e,Mclean, VA 22101",38.938043,-77.172078,ArlingtonVA,ArlingtonVA,ArlingtonVA
1007,"6845 Elm St Ste 507,Mclean, VA 22101",38.9363,-77.180749,ArlingtonVA,ArlingtonVA,ArlingtonVA
1008,"3302 Gallows Rd,Falls Church, VA 22042",38.857706,-77.232144,ArlingtonVA,ArlingtonVA,ArlingtonVA
1009,"8901 Wisconsin Ave Building 27,Bethesda, MD 20889",38.98067,-77.10026,ArlingtonVA,ArlingtonVA,ArlingtonVA
1010,"6323 Georgia Ave NW Ste 101,Washington, DC 20011",38.966911,-77.027118,Washington,Washington,Washington
1011,"6355 Walker Ln,Alexandria, VA 22310",38.767559,-77.160851,Alexandria,Alexandria,Alexandria
1012,"6358 Springfield Plz,Springfield, VA 22150",38.781904,-77.188776,ArlingtonVA,ArlingtonVA,ArlingtonVA
1013,"1981 Chain Bridge Rd,Tysons, VA 22102",38.918768,-77.227719,ArlingtonVA,ArlingtonVA,ArlingtonVA
1014,"8008 Westpark Dr,Mclean, VA 22102",38.929553,-77.224256,ArlingtonVA,ArlingtonVA,ArlingtonVA
1015,"7960 Old Georgetown Rd Ste 1C,Bethesda, MD 20814",38.988852,-77.101763,ArlingtonVA,ArlingtonVA,ArlingtonVA
1016,"4833 Rugby Ave Ste 600,Bethesda, MD 20814",38.991269,-77.098435,ArlingtonVA,ArlingtonVA,ArlingtonVA
1017,"4848 Battery Lane 202,Bethesda, MD 20814",38.992445,-77.096688,ArlingtonVA,ArlingtonVA,ArlingtonVA
1018,"4833 Rugby Ave  Bethesda  Md Suite 400,Bethesda, MD 20814",38.989441,-77.118791,ArlingtonVA,ArlingtonVA,ArlingtonVA
1019,"1500 Cornerside Blvd Ste 300,Vienna, VA 22182",38.929915,-77.245205,ArlingtonVA,ArlingtonVA,ArlingtonVA
1020,"1301 Pennsylvania Ave SE,Washington, DC 20003",38.881116,-76.988118,Washington,Washington,Washington
1021,"1934 Old Gallows Rd Ste 35,Vienna, VA 22182",38.912024,-77.222328,ArlingtonVA,ArlingtonVA,ArlingtonVA
1022,"8600 Old Georgetown Rd,Bethesda, MD 20814",38.997354,-77.110393,ArlingtonVA,ArlingtonVA,ArlingtonVA
1023,"Allergy Immunology Service,Bethesda, MD 20889",41.434305,-96.473525,ArlingtonVA,ArlingtonVA,ArlingtonVA
1024,"1731 Bunker Hill Rd NE,Washington, DC 20017",38.941433,-76.981042,Washington,Washington,Washington
1025,"9300 Dewitt Loop,Fort Belvoir, VA 22060",38.705669,-77.143239,ArlingtonVA,ArlingtonVA,ArlingtonVA
1026,"11711 Livingston Rd,Fort Washington, MD 20744",38.728676,-76.992606,ArlingtonVA,ArlingtonVA,ArlingtonVA
1027,"10 Center Dr,Bethesda, MD 20892",39.001524,-77.104779,ArlingtonVA,ArlingtonVA,ArlingtonVA
1028,"801 Roeder Rd Ste 300,Silver Spring, MD 20910",38.998188,-77.025809,ArlingtonVA,ArlingtonVA,ArlingtonVA
1029,"1500 Forest Glen Rd,Silver Spring, MD 20910",39.014284,-77.036007,ArlingtonVA,ArlingtonVA,ArlingtonVA
1030,"10306 Eaton Pl Ste 180,Fairfax, VA 22030",38.861548,-77.303508,ArlingtonVA,ArlingtonVA,ArlingtonVA
1031,"6111 Executive Blvd,Rockville, MD 20852",39.049821,-77.123932,ArlingtonVA,ArlingtonVA,ArlingtonVA
1032,"6430 Rockledge Dr,Bethesda, MD 20817",39.025189,-77.133431,Washington,Washington,Washington
1033,"3001 Hospital Dr,Cheverly, MD 20785",38.930592,-76.921037,Washington,Washington,Washington
1034,"8030 Georgia Ave Ste A,Silver Spring, MD 20910",38.988435,-77.026893,Alexandria,Alexandria,Alexandria
1035,"4601 Martin Luther King Jr Ave SW,Washington, DC 20032",38.824859,-77.013228,Washington,Washington,Washington
1036,"211 North Union Street, Suite 100,Alexandria, VA 22314",38.806051,-77.039698,Alexandria,Alexandria,Alexandria
1037,"309 S Washington St,Alexandria, VA 22314",38.802325,-77.047756,Alexandria,Alexandria,Alexandria
1038,"1737 King St Ste 110,Alexandria, VA 22314",38.806698,-77.058723,Alexandria,Alexandria,Alexandria
1039,"2501 Parkers Ln,Alexandria, VA 22306",38.739864,-77.076278,Alexandria,Alexandria,Alexandria
1040,"5226 Dawes Ave,Alexandria, VA 22311",38.839668,-77.119213,Alexandria,Alexandria,Alexandria
1041,"6355 Walker Ln,Alexandria, VA 22310",38.767559,-77.160851,Alexandria,Alexandria,Alexandria
1042,"1310 Southern Ave SE 1st Fl,Washington, DC 20032",38.835827,-76.984911,Washington,Washington,Washington
1043,"1100 Alabama Ave SE,Washington, DC 20032",38.848273,-76.988407,Washington,Washington,Washington
1044,"2800 S Shirlington Rd Ste 405,Arlington, VA 22206",38.864458,-77.099638,ArlingtonVA,ArlingtonVA,ArlingtonVA
1045,"1150 Varnum St NE,Washington, DC 20017",38.943287,-76.991229,Washington,Washington,Washington
1046,"601 S Carlin Springs Rd,Arlington, VA 22204",38.860204,-77.126829,ArlingtonVA,ArlingtonVA,ArlingtonVA
1047,"9300 Dewitt Loop,Fort Belvoir, VA 22060",38.705669,-77.143239,Alexandria,Alexandria,Alexandria
1048,"110 Irving St NW,Washington, DC 20010",38.92955,-77.016343,Washington,Washington,Washington
1049,"900 23rd St NW,Washington, DC 20037",38.901097,-77.050887,Washington,Washington,Washington
1050,"2041 Georgia Ave NW,Washington, DC 20060",38.91781,-77.020923,Washington,Washington,Washington
1051,"3800 Reservoir Rd NW,Washington, DC 20007",38.912022,-77.075306,Washington,Washington,Washington
1052,"111 Michigan Ave NW,Washington, DC 20010",38.927273,-77.014246,Washington,Washington,Washington
1053,"11711 Livingston Rd,Fort Washington, MD 20744",38.728676,-76.992606,Alexandria,Alexandria,Alexandria
1054,"1701 N George Mason Dr,Arlington, VA 22205",38.889602,-77.128169,ArlingtonVA,ArlingtonVA,ArlingtonVA
1055,"4316 Evergreen Ln Ste L,Annandale, VA 22003",38.83049,-77.186485,Alexandria,Alexandria,Alexandria
1056,"102 Irving St NW,Washington, DC 20010",38.930655,-77.014418,Washington,Washington,Washington
1057,"2150 Pennsylvania Ave NW,Washington, DC 20037",38.901634,-77.048558,Washington,Washington,Washington
1058,"223 7th St NE,Washington, DC 20002",38.893075,-76.995829,Washington,Washington,Washington
1059,"1012 14th St. NW, Suite 1500,,Washington, DC 20005",38.903203,-77.032397,Washington,Washington,Washington
1060,"2112 Georgia Ave NW,Washington, DC 20001",38.918201,-77.022453,Washington,Washington,Washington
1061,"15008 Wannas Dr,Accokeek, MD 20607",38.683027,-77.00357,Alexandria,Alexandria,Alexandria
1062,"5255 Loughboro Rd NW,Washington, DC 20016",38.936167,-77.108831,Washington,Washington,Washington
1063,"Washington 20001,Washington, DC 20001",42.879277,-78.874689,Washington,Washington,Washington
1064,"2450 N St NW,Washington, DC 20037",38.90701,-77.052703,Washington,Washington,Washington
1065,"700 2nd St NE,Washington, DC 20002",38.899434,-77.004019,Washington,Washington,Washington
1066,"3301 Wilson Blvd,Arlington, VA 22201",38.883899,-77.099494,ArlingtonVA,ArlingtonVA,ArlingtonVA
1067,"50 Irving St NW,Washington, DC 20422",38.928582,-77.010407,Washington,Washington,Washington
1068,"4815 1st St N,Arlington, VA 22203",38.867794,-77.117246,ArlingtonVA,ArlingtonVA,ArlingtonVA
1069,"4238 Wilson Blvd Ste 2140,Arlington, VA 22203",38.879631,-77.1109,ArlingtonVA,ArlingtonVA,ArlingtonVA
1070,"2000 K St NW,Washington, DC 20006",38.902133,-77.045241,Washington,Washington,Washington
1071,"801 9th St NW # 801-C,Washington, DC 20001",38.900313,-77.023616,Washington,Washington,Washington
1072,"3237 M St NW,Washington, DC 20007",38.905384,-77.064077,Washington,Washington,Washington
1073,"1400 16h St Nw  Washington Dc Suite 101,Washington, DC 20036",,,Washington,Washington,Washington
1074,"6358 Springfield Plz,Springfield, VA 22150",38.781904,-77.188776,Alexandria,Alexandria,Alexandria
1075,"9000 Woodyard Rd,Clinton, MD 20735",38.765868,-76.892613,Alexandria,Alexandria,Alexandria
1076,"502 West Broad Street, #2,Falls Church, VA 22046",38.88736,-77.178576,Alexandria,Alexandria,Alexandria
1077,"4228 Wisconsin Ave NW,Washington, DC 20016",38.94391,-77.077965,Washington,Washington,Washington
1078,"1301 Pennsylvania Ave SE,Washington, DC 20003",38.881116,-76.988118,Washington,Washington,Washington
1079,"4040 Fairfax Dr,Arlington, VA 22203",38.88216,-77.108862,ArlingtonVA,ArlingtonVA,ArlingtonVA
1080,"1001 Connecticut Ave NW,Washington, DC 20036",38.902702,-77.038923,Washington,Washington,Washington
1081,"2960 Sleepy Hollow Rd,Falls Church, VA 22044",38.870178,-77.158591,Alexandria,Alexandria,Alexandria
1082,"8901 Wisconsin Ave Building 27,Bethesda, MD 20889",38.98067,-77.10026,Alexandria,Alexandria,Alexandria
1083,"8030 Georgia Ave Ste A,Silver Spring, MD 20910",38.988435,-77.026893,Alexandria,Alexandria,Alexandria
1084,"1981 Chain Bridge Rd,Tysons, VA 22102",38.918768,-77.227719,Alexandria,Alexandria,Alexandria
1085,"8380 Colesville Rd,Silver Spring, MD 20910",38.992915,-77.033076,Alexandria,Alexandria,Alexandria
1086,"8008 Westpark Dr,Mclean, VA 22102",38.929553,-77.224256,Alexandria,Alexandria,Alexandria
1087,"2855 Crain Hwy,Waldorf, MD 20601",38.633373,-76.90522,Alexandria,Alexandria,Alexandria
1088,"10450 Lottsford Rd,Mitchellville, MD 20721",38.921776,-76.826086,Alexandria,Alexandria,Alexandria
1089,"4151 Bladensburg Rd,Brentwood, MD 20722",38.936536,-76.946274,Alexandria,Alexandria,Alexandria
1090,"1934 Old Gallows Rd Ste 35,Vienna, VA 22182",38.912024,-77.222328,Alexandria,Alexandria,Alexandria
1091,"4710 Olley Ln,Fairfax, VA 22032",38.820876,-77.269864,Alexandria,Alexandria,Alexandria
1092,"901 Harry S Truman Dr N,Largo, MD 20774",38.902649,-76.844075,Alexandria,Alexandria,Alexandria
1093,"6510 Kenilworth Ave,Riverdale, MD 20737",38.968218,-76.91814,Alexandria,Alexandria,Alexandria
1094,"Allergy Immunology Service,Bethesda, MD 20889",41.434305,-96.473525,Alexandria,Alexandria,Alexandria
1095,"1731 Bunker Hill Rd NE,Washington, DC 20017",38.941433,-76.981042,Washington,Washington,Washington
1096,"7101 Democracy Blvd Spc 1118,Bethesda, MD 20817",38.989441,-77.118791,Alexandria,Alexandria,Alexandria
1097,"4315 Chain Bridge Rd,Fairfax, VA 22030",38.838082,-77.310228,Alexandria,Alexandria,Alexandria
