,Address,Housing Price,City,Longitude,Latitude,SQ Ft,Housing Price/SQ Ft,Norm Price,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
536,"1828 N Cymbal Way, Anaheim, CA 92807",0.008416191803885044,Anaheim,33.868916,-117.806295,1680.0,529.1666666666666,0.014397564458931316,21440.76659623704,21445.795571181803,21404.76779708467,21452.57192411816,21402.491196833675,21444.19168454394,21444.19168454394,21445.659921819006,19592.657999863542,21443.57008152098
537,"866 S Chantilly St, Anaheim, CA 92806",0.006626922680224443,Anaheim,33.828678,-117.874959,1974.0,354.6099290780142,0.008930802663025468,21442.774091123745,21447.80830556132,21406.77287662482,21454.574019306594,21404.496062698705,21446.203326134168,21446.203326134168,21447.67287712984,19595.458114776295,21445.58329260582
538,"10951 Rustic Ln, Anaheim, CA 92804",0.008993680780304601,Anaheim,33.803445,-117.973759,1288.0,737.5776397515529,0.02092457201674261,21447.976554222972,21453.01673295877,21411.97259509714,21459.77033165895,21409.695538210028,21451.41050976978,21451.41050976978,21452.881556046035,19601.54741919942,21450.792263007574
539,"704 N Anna Dr, Anaheim, CA 92805",0.01751400994059317,Anaheim,33.846371,-117.897198,3830.0,483.02872062663187,0.012952617880314552,21445.597664556506,21450.632097290698,21409.59634909341,21457.39736639358,21407.31952621995,21449.02707244012,21449.02707244012,21450.49667803714,19598.29985819374,21448.407104141046
540,"2149 W York Cir, Anaheim, CA 92804",0.005556087711359375,Anaheim,33.818457,-117.957209,1343.0,436.9977661950856,0.011511022061146249,21447.867336144016,21452.905997121696,21411.864074729856,21459.66267846575,21409.587079614532,21451.30009047519,21451.30009047519,21452.77075618614,19601.20589406885,21450.68138891964
541,"1017 N Gilbert St, Anaheim, CA 92801",0.006721593004227649,Anaheim,33.846332,-117.96813,1291.0,549.9612703330752,0.015048809128457701,21450.61047366139,21455.648318484382,21414.6075871486,21462.406656047497,21412.330625207836,21454.042582163922,21454.042582163922,21455.513043094466,19603.80892837293,21453.423635887353
542,"3504 W Mungall Dr, Anaheim, CA 92804",0.015147251840513014,Anaheim,33.823063,-118.011171,3710.0,431.26684636118597,0.01133154131444949,21452.009548549217,21457.05058115488,21416.005196445316,21463.802443597986,21413.728104742942,21455.444180037637,21455.444180037637,21456.915440221786,19605.68957437191,21454.8261889032
543,"5901 E Cowboy Cir, Anaheim, CA 92807",0.014200075248860933,Anaheim,33.841161,-117.78539,3092.0,485.1067270375162,0.013017696812331716,21437.325574595645,21442.35487880392,21401.32662408517,21449.130564937714,21399.050010464533,21440.750923353837,21440.750923353837,21442.219243360007,19589.28612477639,21440.129419172295
544,"703 N Janss St, Anaheim, CA 92805",0.0076493621794590716,Anaheim,33.840413,-117.923907,1488.0,543.010752688172,0.014831133060218693,21447.06479777959,21452.100801464447,21411.062758894728,21458.86287975823,21408.785871995027,21450.495449012065,21450.495449012065,21451.965448452946,19600.000016159516,21449.87595129659
545,"1650 S Pounders Ln, Anaheim, CA 92804",0.00852031969325617,Anaheim,33.806181,-117.944236,1521.0,591.715318869165,0.016356460958542846,21446.081954604062,21451.120582662716,21410.07870860361,21457.877331728418,21407.801714861216,21449.514682813777,21449.514682813777,21450.985340356736,19599.425146888694,21448.895971503414
546,"3311 W Lincoln Ave, Apt 1, Anaheim, CA 92801",0.006295576546213221,Anaheim,33.83228,-118.005848,1604.0,414.5885286783042,0.010809210345228361,21452.284592570497,21457.3249259956,21416.280561688363,21464.078208423096,21414.003498427537,21455.718670709037,21455.718670709037,21457.189755564574,19605.85582852551,21455.100470037753
547,"1232 W La Palma Ave, Anaheim, CA 92801",0.006152624356968379,Anaheim,33.846904,-117.934522,912.0,712.609649122807,0.020142625360455906,21448.274369090945,21453.31057085044,21412.2722388614,21460.07224631832,21409.99534387168,21451.705177131684,21451.705177131684,21453.175226180996,19601.233414422462,21451.08573868923
548,"28 Pine Via, Anaheim, CA 92801",0.0022484201950761502,Anaheim,33.863835,-117.914037,1620.0,146.60493827160494,0.0024165096439965287,21448.02325887281,21453.05766120687,21412.021957031026,21459.82299086644,21409.74513535143,21451.45264278962,21451.45264278962,21452.922240646516,19600.707637183594,21450.832665234233
549,"923 E Weaver Ln, Anaheim, CA 92802",0.006815316624990824,Anaheim,33.793036,-117.893793,1356.0,530.8997050147493,0.014451839693236301,21441.585359837758,21446.622195166434,21405.582939112366,21453.38258723151,21403.306018443243,21445.016669048982,21445.016669048982,21446.486877288,19594.67789007144,21444.39742084794
550,"5815 E La Palma Ave, Spc 119, Anaheim, CA 92807",0.0021300822900721422,Anaheim,33.861581,-117.782404,1300.0,173.07692307692307,0.003245558337244568,21438.559211284617,21443.587389256816,21402.560780205993,21450.36536123599,21400.284212515653,21441.9836687753,21441.9836687753,21443.451706311724,19590.340393088074,21441.361827158955
551,"10601 Patricia Dr, Anaheim, CA 92804",0.009173554395910694,Anaheim,33.808779,-117.966931,1214.0,798.1878088962109,0.022822759171822367,21447.870705766964,21452.910299687304,21411.86701544676,21459.665086230074,21409.58998235977,21451.304198463837,21451.304198463837,21452.775098105798,19601.35240181838,21450.68577646396
552,"1550 W Minerva Ave, Anaheim, CA 92802",0.007573625920256507,Anaheim,33.819354,-117.935002,1774.0,450.9582863585118,0.0119482371428135,21446.360298383177,21451.397848695815,21410.35754799367,21458.1567864315,21408.080598122313,21449.792173638103,21449.792173638103,21451.26256092655,19599.536617601272,21449.173139375755
553,"2625 E Ward Ter, Anaheim, CA 92806",0.009561702724323839,Anaheim,33.840321,-117.874953,2361.0,427.78483693350273,0.011222491865111704,21443.597089450155,21448.630743400798,21407.596132959807,21455.39759485981,21405.319341859256,21447.025880909376,21447.025880909376,21448.49529132282,19596.190679303803,21446.405679410087
554,"1400 S Sunkist St, Spc 137, Anaheim, CA 92806",0.001882992744423774,Anaheim,33.81434,-117.881294,1856.0,107.16594827586206,0.001181360736218958,21442.208026251275,21447.243235291397,21406.2063538909,21454.006929631287,21403.929499451093,21445.638048394118,21445.638048394118,21447.10784881356,19595.047687165385,21445.01831288875
555,"305 S Quadrilateral Way, Anaheim, CA 92802",0.0077524392282337625,Anaheim,33.828539,-117.940711,1945.0,421.02210796915165,0.01101069695619503,21447.413444919468,21452.450827760484,21411.41077140289,21459.210105097598,21409.13382833105,21450.845187672046,21450.845187672046,21452.31553291655,19600.558357180267,21450.226103165263
