"9104 S Phillips Ave, Chicago, IL 60617",359000,Chicago,3044,41.729736,-87.564955
"2513 W Walton St, Chicago, IL 60622",775000,Chicago,,41.898176,-87.689995
"5054 S Woodlawn Ave, Unit 3C, Chicago, IL 60615",525000,Chicago,3500,41.802711,-87.59706
"6206 W Waveland Ave, Chicago, IL 60634",724900,Chicago,3500,41.947797,-87.781817
"1000 N Lake Shore Plz, Unit 18C, Chicago, IL 60611",584000,Chicago,2100,41.901056,-87.624646
"6835 S Cornell Ave, Unit 2N, Chicago, IL 60649",210000,Chicago,1600,41.770452,-87.58465
"632 W Barry Ave, Unit Gs, Chicago, IL 60657",530000,Chicago,1800,41.938353,-87.645662
"111 E Chestnut St, Apt 45C, Chicago, IL 60611",568000,Chicago,1425,41.897983,-87.625205
"923 N Pine Ave, Chicago, IL 60651",254900,Chicago,2100,41.897428,-87.763402
"1241 W Chicago Ave, Chicago, IL 60642",399900,Chicago,,41.895971,-87.659159
"5951 W Byron St, Chicago, IL 60634",399900,Chicago,,41.950957,-87.776273
"401 N Wabash Ave, Unit 61G, Chicago, IL 60611",1100000,Chicago,1419,41.888915,-87.62644
"1645 W Ogden Ave, Unit 627, Chicago, IL 60612",257500,Chicago,,41.879682,-87.667283
"1212 N Wells St, Apt 1503, Chicago, IL 60610",385000,Chicago,1041,41.904328,-87.635163
"2155 W Huron St, Chicago, IL 60612",1650000,Chicago,5000,41.893753,-87.681551
"4046 N Parkside Ave, Chicago, IL 60634",309900,Chicago,1800,41.954579,-87.768624
"6101 N Sheridan Rd, Apt 5H, Chicago, IL 60660",105000,Chicago,700,41.992717,-87.654959
"4905 S Long Ave, Chicago, IL 60638",284900,Chicago,1628,41.803483,-87.757368
"3210 N Kilbourn Ave, Unit 4, Chicago, IL 60641",319900,Chicago,2126,41.939323,-87.740043
"1724 N Mohawk Ave, Unit 3, Chicago, IL 60614",1075000,Chicago,,41.91361,-87.642644
"6142 S Aberdeen St, Chicago, IL 60621",150000,Chicago,,41.782001,-87.652488
"4700 N Anthon Ave, Chicago, IL 60656",499900,Chicago,1503,41.965222,-87.840996
"10914 S Eberhart Ave, Chicago, IL 60628",103900,Chicago,1018,41.695911,-87.611374
"165 N Canal St, Apt 1331, Chicago, IL 60606",379000,Chicago,1437,41.885084,-87.639398
"1620 N Troy St, Chicago, IL 60647",494900,Chicago,1015,41.910826,-87.705968
"814 W 53rd St, Chicago, IL 60609",24900,Chicago,1000,41.798098,-87.645967
"9359 S Normal Ave, Chicago, IL 60620",125000,Chicago,1120,41.723514,-87.63564
"855 N La Salle Dr, Unit 1, Chicago, IL 60610",615000,Chicago,2100,41.898305,-87.632312
"6719 S Kilbourn Ave, Chicago, IL 60629",339900,Chicago,3515,41.770637,-87.734397
"9014 S Morgan St, Chicago, IL 60620",184900,Chicago,1500,41.73,-87.64867
"3213 W Fulton Blvd, Chicago, IL 60624",400000,Chicago,,41.886067,-87.70688
"5112 N Neva Ave, Chicago, IL 60656",349900,Chicago,1092,41.974143,-87.806236
"7414 S Wentworth Ave, Chicago, IL 60621",219000,Chicago,2000,41.759535,-87.629944
"4341 N Sacramento Ave, Apt 3B, Chicago, IL 60618",149500,Chicago,,41.960659,-87.702987
"7335 S Talman Ave, Chicago, IL 60629",225000,Chicago,1500,41.759897,-87.688884
"2716 N Sawyer Ave, Apt 2B, Chicago, IL 60647",300000,Chicago,1043,41.931139,-87.709273
"6118 S Rockwell St, Chicago, IL 60629",319900,Chicago,,41.782204,-87.688958
"67 E 37th Pl, Chicago, IL 60653",79900,Chicago,960,41.826757,-87.623869
"2917 N Neva Ave, Chicago, IL 60634",429000,Chicago,1562,41.933168,-87.805005
"12050 S Wentworth Ave, Chicago, IL 60628",130000,Chicago,1200,41.674663,-87.627716
"5100 N Marine Dr, Apt 20A, Chicago, IL 60640",265000,Chicago,1250,41.975632,-87.652383
"4012 N Hermitage Ave, Chicago, IL 60613",950000,Chicago,2214,41.954755,-87.672665
"7401 N Sheridan Rd, Apt 202, Chicago, IL 60626",255000,Chicago,,42.0163,-87.66469
"7926 S Carpenter St, Chicago, IL 60620",349900,Chicago,1000,41.749702,-87.650431
"7952 S Carpenter St, Chicago, IL 60620",349900,Chicago,3000,41.74899,-87.650411
"451 W Hobbie St, Chicago, IL 60610",875000,Chicago,2198,41.901398,-87.640687
"3508 N Reta Ave, Apt 201, Chicago, IL 60657",539000,Chicago,1250,41.945798,-87.651003
"9539 S Forest Ave, Chicago, IL 60628",284900,Chicago,2060,41.720692,-87.616186
"3925 N Oconto Ave, Chicago, IL 60634",359000,Chicago,1491,41.951414,-87.808078
"100 E Walton St, Apt 22G, Chicago, IL 60611",198750,Chicago,650,41.900147,-87.625409
"11621 S Vincennes Ave, Chicago, IL 60643",229900,Chicago,1522,41.682616,-87.66853
"5931 S Moody Ave, Chicago, IL 60638",620000,Chicago,2558,41.784199,-87.77504
"451 W Aldine Ave, Apt 3, Chicago, IL 60657",2795000,Chicago,4500,41.941941,-87.642014
"3249 W Hirsch St, Apt 101, Chicago, IL 60651",169900,Chicago,900,41.906242,-87.708814
"2908 W Flournoy St, Chicago, IL 60612",38000,Chicago,,41.873111,-87.698976
"8003 S Bennett Ave, Chicago, IL 60617",285000,Chicago,2450,41.749616,-87.578032
"2902 W Flournoy St, Chicago, IL 60612",38000,Chicago,,41.873113,-87.69879
"2425 W Roosevelt Rd, Chicago, IL 60608",199000,Chicago,,41.866154,-87.68704
"4054 W Warwick Ave, Chicago, IL 60641",1599000,Chicago,5600,41.949349,-87.729639
"1229 W 74th St, Chicago, IL 60636",139900,Chicago,,41.75932,-87.655117
"8407 S Gilbert Ct, Chicago, IL 60620",290000,Chicago,1300,41.740701,-87.642487
"3836 W Lexington St, Unit 1, Chicago, IL 60624",100000,Chicago,1200,41.871896,-87.721843
"1654 W Diversey Pkwy, Apt 3, Chicago, IL 60614",699000,Chicago,2400,41.932637,-87.670572
"3100 N Sheridan Rd, Apt 4B, Chicago, IL 60657",619000,Chicago,2600,41.937988,-87.639916
"7835 W Berwyn Ave, Chicago, IL 60656",358800,Chicago,1169,41.97568,-87.823266
"6301 N Sheridan Rd, Apt 3V, Chicago, IL 60660",149000,Chicago,831,41.996793,-87.654949
"1200 N Lake Shore Dr, Apt 701, Chicago, IL 60610",745000,Chicago,,41.904187,-87.625481
"3750 N Lake Shore Dr, Apt 7D, Chicago, IL 60613",625000,Chicago,,41.951888,-87.645487
"1400 N State Pkwy, Unit 5DEF, Chicago, IL 60610",699900,Chicago,3000,41.907994,-87.629171
"6700 S South Shore Dr, Apt 19H, Chicago, IL 60649",164900,Chicago,760,41.773074,-87.567152
"850 W Adams St, Apt 2C, Chicago, IL 60607",1399900,Chicago,2380,41.879477,-87.649274
"54 E Scott St, Chicago, IL 60610",8750000,Chicago,10400,41.905161,-87.626594
"5418 W Thomas St, Chicago, IL 60651",288900,Chicago,1562,41.900621,-87.761695
"900 W Winona St, Apt G, Chicago, IL 60640",135000,Chicago,600,41.975622,-87.652944
"1340 S Kedvale Ave, Chicago, IL 60623",369000,Chicago,,41.863066,-87.729103
"320 E 21st St, Unit 816, Chicago, IL 60616",199900,Chicago,632,41.854631,-87.619535
"11608 S Yale Ave, Chicago, IL 60628",280000,Chicago,1593,41.683152,-87.629173
"2338 W Roscoe St, Unit 2E, Chicago, IL 60618",465000,Chicago,1350,41.943386,-87.687332
"4823 N Magnolia Ave, Chicago, IL 60640",839000,Chicago,,41.969725,-87.660708
"3555 W Lyndale St, Unit Gb, Chicago, IL 60647",219000,Chicago,,41.921609,-87.715868
"640 S Federal St, Apt 401, Chicago, IL 60605",299500,Chicago,1476,41.872664,-87.629766
"2222 N Hamilton Ave, Apt 3, Chicago, IL 60647",625000,Chicago,,41.922071,-87.681801
"1653 N Luna Ave, Chicago, IL 60639",340000,Chicago,,41.911008,-87.763925
"2836 N Parkside Ave, Chicago, IL 60634",469900,Chicago,,41.932351,-87.767848
"655 W Irving Park Rd, Apt 5313, Chicago, IL 60613",212000,Chicago,762,41.953863,-87.646928
"2447 W Fillmore St, Chicago, IL 60612",519000,Chicago,,41.868146,-87.68791
"6238 S Moody Ave, Chicago, IL 60638",245000,Chicago,1410,41.778469,-87.775536
"2702 N Laramie Ave, Apt 3, Chicago, IL 60639",115000,Chicago,650,41.929753,-87.756708
"3410 N Lake Shore Dr, Apt 4F, Chicago, IL 60657",224900,Chicago,1000,41.943875,-87.64127
"363 E Wacker Dr, Unit 2901, Chicago, IL 60601",4400000,Chicago,4527,41.887448,-87.618501
"1138 W Pratt Blvd, Apt 2S, Chicago, IL 60626",274900,Chicago,1000,42.00592,-87.659998
"161 E Chicago Ave, Unit 26A, Chicago, IL 60611",929000,Chicago,2688,41.896127,-87.623395
"55 E Erie St, Apt 3304, Chicago, IL 60611",935000,Chicago,1762,41.893878,-87.626039
"435 N Michigan Ave, Unit 603, Chicago, IL 60611",3050000,Chicago,,41.890448,-87.623253
"6528 S Kildare Ave, Chicago, IL 60629",304900,Chicago,,41.774058,-87.730311
"1000 N Lake Shore Plz, Unit 46B, Chicago, IL 60611",1150000,Chicago,3200,41.901066,-87.624638
"7920 S May St, Chicago, IL 60620",195000,Chicago,2510,41.749835,-87.65286
"1920 N Maud Ave Unit E, Chicago, IL 60614",699000,Chicago,1900,41.916373,-87.656004
"130 N Garland Ct, Apt 2311, Chicago, IL 60602",1095000,Chicago,2000,41.883996,-87.625744
"645 N Kingsbury St, Apt 2601, Chicago, IL 60654",999000,Chicago,1900,41.893349,-87.640881
"3947 W 102nd Pl, Chicago, IL 60655",419000,Chicago,2370,41.706168,-87.720519
"3103 W 25th St, Chicago, IL 60623",99900,Chicago,660,41.846103,-87.702881
"225 W 108th Pl, Chicago, IL 60628",325000,Chicago,,41.696809,-87.629039
"639 W Surf St, Chicago, IL 60657",1150000,Chicago,3381,41.934619,-87.645794
"3301 N Panama Ave, Chicago, IL 60634",448000,Chicago,,41.939532,-87.828491
"1350 N Astor St, Apt 9B, Chicago, IL 60610",249000,Chicago,1173,41.907376,-87.627983
"1350 N Astor St, Apt 9C, Chicago, IL 60610",299000,Chicago,1198,41.907376,-87.627983
"2753 N Hampden Ct, Apt 2C, Chicago, IL 60614",1650000,Chicago,2205,41.93231,-87.642226
"234 W Polk St, Unit 2307, Chicago, IL 60607",512000,Chicago,,41.872211,-87.636835
"920 W Madison St, Apt B5, Chicago, IL 60607",609000,Chicago,1500,41.881956,-87.650341
"2503 N Talman Ave, Chicago, IL 60647",1175000,Chicago,,41.926858,-87.693471
"1315 N Wicker Park Ave, Chicago, IL 60622",949900,Chicago,2932,41.906277,-87.672424
"6952 S Morgan St, Chicago, IL 60621",140000,Chicago,1792,41.767226,-87.649673
"600 E 88th Pl, Chicago, IL 60619",178900,Chicago,1154,41.734103,-87.609447
"5518 S Bishop St, Chicago, IL 60636",22000,Chicago,,41.793064,-87.661274
"10652 S Langley Ave, Chicago, IL 60628",87500,Chicago,,41.700495,-87.606576
"6943 N Tonty Ave, Chicago, IL 60646",675000,Chicago,2121,42.007043,-87.774516
"8004 S Wabash Ave, Chicago, IL 60619",250000,Chicago,4850,41.748911,-87.623423
"1255 N Sandburg Ter, Unit 209, Chicago, IL 60610",229000,Chicago,750,41.905394,-87.631886
"6171 N Sheridan Rd, Apt 1309, Chicago, IL 60660",158000,Chicago,,41.994383,-87.654762
"1532 S Kolin Ave, Chicago, IL 60623",23000,Chicago,,41.859608,-87.733893
"5212 S King Dr, Chicago, IL 60615",890000,Chicago,11388,41.799828,-87.616563
"3087 N Elbridge Ave, Chicago, IL 60618",1499900,Chicago,,41.936959,-87.714607
"5427 S Wolcott Ave, Chicago, IL 60609",325000,Chicago,,41.794944,-87.671556
"4559 S Michigan Ave, Apt 1, Chicago, IL 60653",319900,Chicago,,41.811394,-87.622387
"12005 S La Salle St, Chicago, IL 60628",239900,Chicago,,41.675934,-87.625859
"6206 N Francisco Ave, Apt 2C, Chicago, IL 60659",89900,Chicago,550,41.99425,-87.702305
"2134 W Pierce Ave, Unit 3, Chicago, IL 60622",1025000,Chicago,,41.909616,-87.681152
"2405 W Balmoral Ave, Apt 2A, Chicago, IL 60625",125000,Chicago,750,41.979103,-87.689682
"6714 S Perry Ave, Chicago, IL 60621",99000,Chicago,,41.772225,-87.628784
"3731 N Saint Louis Ave, Apt 2R, Chicago, IL 60618",149990,Chicago,,41.949357,-87.714889
"7575 W Isham Ave, Chicago, IL 60631",415000,Chicago,1100,41.997639,-87.816528
"3623 W Lexington St, Chicago, IL 60624",210000,Chicago,2050,41.871471,-87.716502
"1118 N Parkside Ave, Chicago, IL 60651",350000,Chicago,,41.900885,-87.767171
"7216 S Emerald St, Chicago, IL 60621",168000,Chicago,2700,41.762848,-87.6434
"4569 N Melvina Ave, Chicago, IL 60630",319000,Chicago,1200,41.964092,-87.78168
"40 E 9th St, Apt 1005, Chicago, IL 60605",225000,Chicago,1050,41.871188,-87.626407
"4741 N Maplewood Ave, Unit 3N, Chicago, IL 60625",299900,Chicago,900,41.967972,-87.69225
"4806 S Linder Ave, Chicago, IL 60638",319500,Chicago,1000,41.805187,-87.760566
"3713 N Cicero Ave, Chicago, IL 60641",437000,Chicago,,41.948286,-87.747147
"2414 W Thorndale Ave, Apt 3, Chicago, IL 60659",122500,Chicago,850,41.988849,-87.690484
"1424 W Walton St, Apt 2, Chicago, IL 60642",525000,Chicago,1400,41.899023,-87.663522
"11441 S Ada St, Chicago, IL 60643",89900,Chicago,840,41.685484,-87.655195
"5442 S Oak Park Ave, Chicago, IL 60638",369873,Chicago,2200,41.792791,-87.791944
"1147 W Ohio St, Ste 304, Chicago, IL 60642",699900,Chicago,2382,41.892047,-87.656152
"10331 S Sangamon St, Chicago, IL 60643",224999,Chicago,1500,41.705957,-87.646109
"218 S Hamilton Ave, Unit 2S, Chicago, IL 60612",399900,Chicago,1400,41.878115,-87.680583
"218 S Hamilton Ave, Unit 1S, Chicago, IL 60612",549900,Chicago,2600,41.878115,-87.680583
"8403 S Aberdeen St, Chicago, IL 60620",179900,Chicago,2110,41.741245,-87.650709
"2321 E 92nd St, Chicago, IL 60617",350000,Chicago,1004,41.727783,-87.567278
"5855 N Sheridan Rd, Apt 10B, Chicago, IL 60660",375000,Chicago,1600,41.988731,-87.654769
"3500 N Keating Ave, Chicago, IL 60641",349500,Chicago,1473,41.944811,-87.745818
"6241 S Troy St, Chicago, IL 60629",299000,Chicago,,41.779613,-87.701585
"1522 N Leamington Ave, Chicago, IL 60651",534900,Chicago,2910,41.908419,-87.755046
"340 E Randolph St, Unit 5606, Chicago, IL 60601",2290000,Chicago,2354,41.884892,-87.618693
"1352 E Madison Park, Apt 3, Chicago, IL 60615",369500,Chicago,1885,41.803454,-87.592876
"6831 N Seeley Ave, Apt 3J, Chicago, IL 60645",156000,Chicago,800,42.006041,-87.681674
"2950 W Monroe St, Chicago, IL 60612",339000,Chicago,2300,41.880506,-87.700729
"3160 N Lincoln Ave, Unit 210, Chicago, IL 60657",415000,Chicago,1360,41.938854,-87.668109
"5541 S Loomis Blvd, Chicago, IL 60636",140000,Chicago,1100,41.792539,-87.659346
"3414 N Sheffield Ave, Apt 2, Chicago, IL 60657",475000,Chicago,1550,41.94409,-87.654587
"8813 S Paulina St, Chicago, IL 60620",254900,Chicago,2400,41.733491,-87.665082
"7922 S Normal Ave, Chicago, IL 60620",50000,Chicago,1130,41.750006,-87.637058
"5722 W Fulton St, Chicago, IL 60644",249900,Chicago,1564,41.885787,-87.769266
"825 W Eastwood Ave, Apt 2W, Chicago, IL 60640",314900,Chicago,1170,41.966167,-87.651099
"10225 S Carpenter St, Chicago, IL 60643",184999,Chicago,1631,41.707889,-87.648599
"2020 W Pierce Ave, Apt 7, Chicago, IL 60622",548000,Chicago,1500,41.909668,-87.678283
"9947 S Emerald Ave, Chicago, IL 60628",124900,Chicago,1026,41.712869,-87.641427
"4749 S Loomis Blvd, Chicago, IL 60609",25000,Chicago,,41.807255,-87.659728
"8803 S Lowe Ave, Chicago, IL 60620",75000,Chicago,2000,41.734142,-87.639565
"1758 W 35th St, Apt 3R, Chicago, IL 60609",200000,Chicago,850,41.830711,-87.670193
"6646 S Michigan Ave, Chicago, IL 60637",230000,Chicago,4166,41.773629,-87.623079
"360 W Illinois St, Apt 605, Chicago, IL 60654",550000,Chicago,,41.891174,-87.637685
"833 W 15th Pl, Unit 413, Chicago, IL 60608",215000,Chicago,,41.860793,-87.647768
"2738 S Princeton Ave, Chicago, IL 60616",775000,Chicago,,41.842859,-87.634569
"8114 S Ellis Ave, Chicago, IL 60619",339900,Chicago,,41.747107,-87.600568
"4104 N Mason Ave, Chicago, IL 60634",399900,Chicago,1360,41.955104,-87.775977
"1030 N State St, Apt 11G, Chicago, IL 60610",225000,Chicago,,41.901538,-87.628724
"4434 N Racine Ave, Apt 3N, Chicago, IL 60640",450000,Chicago,1800,41.962803,-87.659998
"1353 W Greenleaf Ave, Apt 3F, Chicago, IL 60626",127900,Chicago,750,42.010015,-87.664564
"235 W Van Buren St, Unit 2310, Chicago, IL 60607",259950,Chicago,810,41.876598,-87.634636
"1243 W 71st St, Chicago, IL 60636",210000,Chicago,1284,41.764769,-87.655807
"333-335 W Garfield Blvd, Chicago, IL 60621",119900,Chicago,,41.79388,-87.634318
"7033 N Kedzie Ave, Apt 1608, Chicago, IL 60645",210000,Chicago,2100,42.009121,-87.708317
"858 W Aldine Ave, Apt 2, Chicago, IL 60657",599900,Chicago,1400,41.942033,-87.651574
"3401 N Normandy Ave, Chicago, IL 60634",369000,Chicago,,41.942,-87.793053
"9644 S Prairie Ave, Chicago, IL 60628",289900,Chicago,1342,41.718722,-87.618045
"7320 N Rogers Ave, Apt 313, Chicago, IL 60626",149900,Chicago,750,42.014372,-87.679502
"5911 N Paulina St, Apt 3E, Chicago, IL 60660",229000,Chicago,850,41.989041,-87.671069
"6044 W Waveland Ave, Chicago, IL 60634",520000,Chicago,3200,41.947836,-87.778348
"1922 N Oakley Ave, Chicago, IL 60647",1000000,Chicago,2500,41.91689,-87.685236
"3612 S Halsted St, Chicago, IL 60609",396000,Chicago,,41.828255,-87.646445
"6912 W Foster Ave, Chicago, IL 60656",375000,Chicago,1148,41.975765,-87.800343
"3424 W Fulton St, Chicago, IL 60624",200000,Chicago,4455,41.88668,-87.71231
"1400 S Michigan Ave, Apt 2404, Chicago, IL 60605",450000,Chicago,1260,41.863776,-87.624547
"8320 S Merrill Ave, Chicago, IL 60617",135500,Chicago,1170,41.743704,-87.572542
"9712 S La Salle St, Chicago, IL 60628",229900,Chicago,1800,41.717577,-87.627706
"201 N Westshore Dr, Apt 1408, Chicago, IL 60601",545000,Chicago,1295,41.886192,-87.615938
"1640 W Diversey Pkwy, Apt 3, Chicago, IL 60614",525000,Chicago,1950,41.932643,-87.670055
"2857 N Greenview Ave, Chicago, IL 60657",599000,Chicago,2000,41.934127,-87.66583
"824 W Superior St, Unit 505, Chicago, IL 60642",550000,Chicago,1400,41.895768,-87.648518
"1212 N Lasalle St, Unit 2107, Chicago, IL 60610",205000,Chicago,750,41.904143,-87.634208
"4018 W Cermak Rd, Chicago, IL 60623",399990,Chicago,,41.851925,-87.725578
"4340 W Gladys Ave, Chicago, IL 60624",215000,Chicago,,41.876327,-87.734513
"2921 S Michigan Ave, Apt 304, Chicago, IL 60616",99500,Chicago,660,41.840229,-87.622577
"7416 S Sangamon St, Chicago, IL 60621",274900,Chicago,1784,41.759129,-87.648248
"6033 N Sheridan Rd, Apt 10B, Chicago, IL 60660",300000,Chicago,1433,41.991936,-87.654785
"5404 S Michigan Ave, Unit Bs, Chicago, IL 60615",169900,Chicago,1500,41.796455,-87.622991
"6275 N Northwest Hwy, Apt 209, Chicago, IL 60631",189900,Chicago,1200,41.996049,-87.804442
"5226 W Galewood Ave, Chicago, IL 60639",539000,Chicago,,41.914939,-87.75699
"3118 N Sayre Ave, Chicago, IL 60634",525000,Chicago,2400,41.936873,-87.801572
"132 E Delaware Pl, Apt 6005, Chicago, IL 60611",3100000,Chicago,3584,41.899771,-87.624724
"10552 S Ave E, Chicago, IL 60617",169900,Chicago,1248,41.703001,-87.52958
"840 E 52nd St, Apt 1E, Chicago, IL 60615",435000,Chicago,2600,41.800481,-87.604936
"12711 S Sangamon St, Chicago, IL 60643",110000,Chicago,1071,41.662715,-87.644721
"6444 W Belmont Ave, Apt 201, Chicago, IL 60634",259999,Chicago,1200,41.938547,-87.788028
"1235 S Prairie Ave, Apt 2808, Chicago, IL 60605",339900,Chicago,1000,41.866205,-87.621201
"1348 W Melrose St, Chicago, IL 60657",799900,Chicago,2200,41.940824,-87.663471
"1140 N Ridgeway Ave, Chicago, IL 60651",279000,Chicago,1500,41.90212,-87.720543
"7521 S Parnell Ave, Chicago, IL 60620",120000,Chicago,1580,41.757325,-87.638056
"3310 N Harding Ave, Chicago, IL 60618",999000,Chicago,4000,41.941291,-87.726378
"2818 W Lyndale St, Chicago, IL 60647",379000,Chicago,,41.922595,-87.69813
"7211 S Princeton Ave, Chicago, IL 60621",100000,Chicago,1998,41.763202,-87.631814
"20 N State St, Apt 713, Chicago, IL 60602",210000,Chicago,600,41.882829,-87.628487
"8121 S Throop St, Chicago, IL 60620",159900,Chicago,1350,41.746136,-87.6557
"5021 N Neva Ave, Chicago, IL 60656",445999,Chicago,1084,41.972574,-87.805595
"4921 S King Dr, Apt 1S, Chicago, IL 60615",220000,Chicago,1200,41.805053,-87.615842
"6649 S Greenwood Ave, Chicago, IL 60637",399000,Chicago,2850,41.773603,-87.599344
"9939 S Union Ave, Chicago, IL 60628",154999,Chicago,1040,41.71309,-87.640219
"70 E Cedar St, Unit 15E, Chicago, IL 60611",1975000,Chicago,3300,41.902678,-87.625545
"5846 W Superior St, Chicago, IL 60644",429900,Chicago,2884,41.894115,-87.77189
"1019 W Balmoral Ave, Apt 2A, Chicago, IL 60640",325000,Chicago,1100,41.979807,-87.656113
"3015 N New England Ave, Chicago, IL 60634",484000,Chicago,,41.93507,-87.797702
"300 N State St, Apt 2830, Chicago, IL 60654",289000,Chicago,725,41.888367,-87.628788
"1815 N Harding Ave, Chicago, IL 60647",549900,Chicago,,41.914126,-87.724891
"1911 W Winona St, Apt 2, Chicago, IL 60640",317000,Chicago,1250,41.974483,-87.67677
"3605 N Saint Louis Ave, Chicago, IL 60618",599900,Chicago,,41.946773,-87.714817
"1350 W 32nd St, Apt B, Chicago, IL 60608",299900,Chicago,1650,41.83629,-87.660275
"2050 N Western Ave, Apt 2E, Chicago, IL 60647",335000,Chicago,,41.919134,-87.687967
"5123 S Loomis Blvd, Chicago, IL 60609",202000,Chicago,,41.800672,-87.659557
"60 E Monroe St, Unit 5701, Chicago, IL 60603",1599900,Chicago,2436,41.881323,-87.625644
"6608 S Langley Ave, Chicago, IL 60637",35000,Chicago,,41.774583,-87.608595
"6400 S Eberhart Ave, Chicago, IL 60637",765000,Chicago,,41.778339,-87.613439
"6715 N Hiawatha Ave, Chicago, IL 60646",450000,Chicago,1446,42.003033,-87.7691
"2004 W Addison St, Unit 2W, Chicago, IL 60618",750000,Chicago,1600,41.947141,-87.678847
"2004 W Addison St, Unit 3E, Chicago, IL 60618",1275000,Chicago,3000,41.947124,-87.678841
"1717 W Huron St, Chicago, IL 60622",1749900,Chicago,5600,41.893941,-87.670354
"3051 W Montrose Ave, Chicago, IL 60618",474900,Chicago,981,41.960948,-87.705324
"3201 W Argyle St, Apt 3N, Chicago, IL 60625",179999,Chicago,,41.971827,-87.708922
"2628 W Winnemac Ave, Chicago, IL 60625",1375000,Chicago,3700,41.973247,-87.695103
"3359 N Neva Ave, Chicago, IL 60634",349000,Chicago,2200,41.941525,-87.805276
"8134 S King Dr, Chicago, IL 60619",50000,Chicago,800,41.746417,-87.61535
"4663 N Kasson Ave, Chicago, IL 60630",354900,Chicago,1870,41.965791,-87.734434
"5505 W Melrose St, Chicago, IL 60641",370000,Chicago,1438,41.939253,-87.764358
"5624 N Mulligan Ave, Chicago, IL 60646",400000,Chicago,1296,41.983603,-87.786855
"6425 N Talman Ave, Chicago, IL 60645",620000,Chicago,,41.998423,-87.69566
"7738 W Jerome St, Chicago, IL 60631",689000,Chicago,3231,42.01801,-87.820295
"880 N Lake Shore Dr, Apt 17G, Chicago, IL 60611",199900,Chicago,800,41.898671,-87.618731
"1122 N Clark St, Apt 1607, Chicago, IL 60610",195000,Chicago,700,41.902676,-87.631824
"1520 N Ashland Ave, Unit 2, Chicago, IL 60622",949000,Chicago,3300,41.909419,-87.667995
"1520 N Ashland Ave, Unit 1, Chicago, IL 60622",899000,Chicago,3300,41.909419,-87.667995
"514 N Leavitt St, Unit 205, Chicago, IL 60612",679000,Chicago,,41.891041,-87.681998
"514 N Leavitt St, Unit 203, Chicago, IL 60612",585000,Chicago,,41.891041,-87.681998
"4445 N Paulina St, Apt Ag, Chicago, IL 60640",249900,Chicago,,41.962971,-87.67044
"514 N Leavitt St, Unit 404, Chicago, IL 60612",699000,Chicago,,41.891041,-87.681998
"4602 S Richmond St, Chicago, IL 60632",90000,Chicago,,41.809817,-87.698279
"1620 N Mozart St, Unit 2S, Chicago, IL 60647",325000,Chicago,1200,41.910946,-87.698334
"2970 N Lake Shore Dr, Apt 11F, Chicago, IL 60657",195000,Chicago,,41.93639,-87.637424
"8542 S Oglesby Ave, Chicago, IL 60617",299000,Chicago,2000,41.739514,-87.567614
"2021 W Saint Paul Ave, Chicago, IL 60647",1390000,Chicago,3300,41.912831,-87.678418
"4345 N Sacramento Ave, Apt 1B, Chicago, IL 60618",219900,Chicago,,41.960659,-87.702987
"5034 N Tripp Ave, Chicago, IL 60630",569000,Chicago,2739,41.972849,-87.734681
"888 S Michigan Ave, Unit 903, Chicago, IL 60605",475000,Chicago,1727,41.870735,-87.624705
"5536 S State St, Chicago, IL 60621",26500,Chicago,,41.79317,-87.626023
"1755 E 55th St, Apt 705, Chicago, IL 60615",75000,Chicago,840,41.79497,-87.581353
"6810 W Higgins Ave, Chicago, IL 60656",295000,Chicago,1131,41.979469,-87.798054
"161 E Chicago Ave, Unit 53H, Chicago, IL 60611",725000,Chicago,1456,41.896127,-87.623395
"3515 W Pierce Ave, Chicago, IL 60651",259900,Chicago,900,41.908833,-87.715011
"2740 N Wayne Ave Apt B, Chicago, IL 60614",749900,Chicago,,41.931943,-87.662563
"3742 W Berteau Ave, Apt 1, Chicago, IL 60618",150000,Chicago,,41.957519,-87.72195
"303 W Ohio St, Apt 2506, Chicago, IL 60654",475000,Chicago,1080,41.892122,-87.636038
"1122 N Clark St, Unit 539, Chicago, IL 60610",24000,Chicago,,41.902676,-87.631824
"6220 S Langley Ave, Chicago, IL 60637",499000,Chicago,,41.781538,-87.608758
"522 W 31st St, Chicago, IL 60616",520000,Chicago,,41.838368,-87.63994
"1528 W Estes Ave Unit C, Chicago, IL 60626",277000,Chicago,1217,42.011963,-87.669183
"5401 S Lorel Ave, Chicago, IL 60638",339900,Chicago,1280,41.794505,-87.755892
"57 E Delaware Pl, Apt 1905, Chicago, IL 60611",1125000,Chicago,1855,41.898901,-87.62622
"1233 W North Shore Ave, Chicago, IL 60626",1350000,Chicago,,42.003241,-87.662225
"3036 W Hood Ave, Chicago, IL 60659",439900,Chicago,1462,41.993266,-87.705856
"1401 E 55th St, Apt 1010N, Chicago, IL 60615",95000,Chicago,550,41.794846,-87.589088
"3819 W 84th St, Chicago, IL 60652",150000,Chicago,,41.740155,-87.717557
"2847 W 25th Pl, Chicago, IL 60623",309000,Chicago,,41.845289,-87.697096
"130 S Canal St, Apt 721, Chicago, IL 60606",259000,Chicago,900,41.879655,-87.640388
"4525 W Gladys Ave, Chicago, IL 60624",135000,Chicago,,41.87575,-87.738842
